model,mode,steer_layer,variant,game_code,counterbalance_id,range_letter,range_act0,range_canon,flip_letter,flip_action,flip_canon,family,wave
qwen_instruct,h1_dinc,79,main_perp,BaBa,2,0.016699999999999937,0.016699999999999937,0.016699999999999937,0,0,0,CO2,3
qwen_instruct,h1_dinc,79,main_perp,BaBa,3,0.031200000000000006,0.031200000000000117,0.031200000000000117,0,0,0,CO2,3
qwen_instruct,h1_dinc,79,main_perp,BaCh,0,0.010400000000000006,0.010400000000000006,0.010400000000000006,0,0,0,CO2,4
qwen_instruct,h1_dinc,79,main_perp,BaCh,1,0.0004000000000000045,0.0004000000000000045,0.0004000000000000045,0,0,0,CO2,4
qwen_instruct,h1_dinc,79,main_perp,BaCh,2,0.02939999999999998,0.02939999999999998,0.02939999999999998,0,0,0,CO2,4
qwen_instruct,h1_dinc,79,main_perp,BaCh,3,0.0018000000000000238,0.0018000000000000238,0.0018000000000000238,0,0,0,CO2,4
qwen_instruct,h1_dinc,79,main_perp,BaCm,0,0.004700000000000003,0.004700000000000003,0.004700000000000003,0,0,0,OD1,1
qwen_instruct,h1_dinc,79,main_perp,BaCm,1,0.0034000000000000002,0.0034000000000000002,0.0034000000000000002,0,0,0,OD1,1
qwen_instruct,h1_dinc,79,main_perp,BaCm,2,0.0004999999999999449,0.0004999999999999449,0.0004999999999999449,0,0,0,OD1,1
qwen_instruct,h1_dinc,79,main_perp,BaCm,3,0.025900000000000034,0.025900000000000034,0.025900000000000034,0,0,0,OD1,1
qwen_instruct,h1_dinc,79,main_perp,BaCo,0,0.005499999999999998,0.005499999999999998,0.005499999999999998,0,0,0,MP,3
qwen_instruct,h1_dinc,79,main_perp,BaCo,1,0.0,0.0,0.0,0,0,0,MP,3
qwen_instruct,h1_dinc,79,main_perp,BaCo,2,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,0,0,0,MP,3
qwen_instruct,h1_dinc,79,main_perp,BaCo,3,0.019199999999999995,0.019199999999999995,0.019199999999999995,0,0,0,MP,3
qwen_instruct,h1_dinc,79,main_perp,BaDl,0,0.00010000000000000286,0.00010000000000000286,0.00010000000000000286,0,0,0,OD1,3
qwen_instruct,h1_dinc,79,main_perp,BaDl,1,9.99999999999994e-05,9.99999999999994e-05,9.99999999999994e-05,0,0,0,OD1,3
qwen_instruct,h1_dinc,79,main_perp,BaDl,2,0.032299999999999995,0.032299999999999995,0.032299999999999995,0,0,0,OD1,3
qwen_instruct,h1_dinc,79,main_perp,BaDl,3,0.02809999999999996,0.028099999999999903,0.028099999999999903,0,0,0,OD1,3
qwen_instruct,h1_dinc,79,main_perp,BaHa,0,0.00839999999999999,0.00839999999999999,0.008399999999999963,0,0,0,OD2,2
qwen_instruct,h1_dinc,79,main_perp,BaHa,1,0.004499999999999997,0.004499999999999997,0.0044999999999999485,0,0,0,OD2,2
qwen_instruct,h1_dinc,79,main_perp,BaHa,2,0.027200000000000002,0.027200000000000002,0.027200000000000002,0,0,0,OD2,2
qwen_instruct,h1_dinc,79,main_perp,BaHa,3,0.021400000000000002,0.021400000000000086,0.021400000000000086,0,0,0,OD2,2
qwen_instruct,h1_dinc,79,main_perp,BaHr,0,0.0,0.0,0.0,0,0,0,CO1,5
qwen_instruct,h1_dinc,79,main_perp,BaHr,1,0.0038999999999999972,0.0038999999999999972,0.0038999999999999972,0,0,0,CO1,5
qwen_instruct,h1_dinc,79,main_perp,BaHr,2,0.009000000000000008,0.009000000000000008,0.009000000000000008,0,0,0,CO1,5
qwen_instruct,h1_dinc,79,main_perp,BaHr,3,0.031200000000000006,0.031200000000000006,0.031200000000000006,0,0,0,CO1,5
qwen_instruct,h1_dinc,79,main_perp,BaNc,0,0.016499999999999987,0.016499999999999987,0.01649999999999996,0,0,0,OD2,4
qwen_instruct,h1_dinc,79,main_perp,BaNc,1,0.0034999999999999996,0.0034999999999999996,0.0034999999999999476,0,0,0,OD2,4
qwen_instruct,h1_dinc,79,main_perp,BaNc,2,0.024499999999999994,0.024499999999999966,0.024499999999999966,0,0,0,OD2,4
qwen_instruct,h1_dinc,79,main_perp,BaNc,3,0.009600000000000011,0.009600000000000053,0.009600000000000053,0,0,0,OD2,4
qwen_instruct,h1_dinc,79,main_perp,BaPc,0,0.0001999999999999988,0.0001999999999999988,0.00019999999999997797,0,0,0,OD2,6
qwen_instruct,h1_dinc,79,main_perp,BaPc,1,0.002999999999999999,0.002999999999999999,0.0030000000000000027,0,0,0,OD2,6
qwen_instruct,h1_dinc,79,main_perp,BaPc,2,0.024499999999999966,0.024499999999999966,0.024499999999999966,0,0,0,OD2,6
qwen_instruct,h1_dinc,79,main_perp,BaPc,3,0.02849999999999997,0.02849999999999997,0.02849999999999997,0,0,0,OD2,6
qwen_instruct,h1_dinc,79,main_perp,BaPd,0,0.011700000000000002,0.011700000000000002,0.011700000000000002,0,0,0,OD1,5
qwen_instruct,h1_dinc,79,main_perp,BaPd,1,0.004400000000000001,0.004400000000000001,0.004400000000000001,0,0,0,OD1,5
qwen_instruct,h1_dinc,79,main_perp,BaPd,2,0.02080000000000004,0.02080000000000004,0.02080000000000004,0,0,0,OD1,5
qwen_instruct,h1_dinc,79,main_perp,BaPd,3,0.031299999999999994,0.031299999999999994,0.031299999999999994,0,0,0,OD1,5
qwen_instruct,h1_dinc,79,main_perp,BaSh,0,0.008900000000000005,0.008900000000000005,0.008900000000000005,0,0,0,MP,5
qwen_instruct,h1_dinc,79,main_perp,BaSh,1,0.007599999999999996,0.007599999999999996,0.007599999999999996,0,0,0,MP,5
qwen_instruct,h1_dinc,79,main_perp,BaSh,2,0.024500000000000022,0.024500000000000077,0.024500000000000077,0,0,0,MP,5
qwen_instruct,h1_dinc,79,main_perp,BaSh,3,9.999999999999593e-05,9.999999999998899e-05,9.999999999998899e-05,0,0,0,MP,5
qwen_instruct,h1_dinc,79,main_perp,ChAs,0,0.0005999999999999894,0.0005999999999999894,0.0005999999999999894,0,0,0,MP,7
qwen_instruct,h1_dinc,79,main_perp,ChAs,1,0.004900000000000002,0.004900000000000002,0.004900000000000002,0,0,0,MP,7
qwen_instruct,h1_dinc,79,main_perp,ChAs,2,0.0008000000000000229,0.0008000000000000229,0.0008000000000000229,0,0,0,MP,7
qwen_instruct,h1_dinc,79,main_perp,ChAs,3,0.026100000000000012,0.026100000000000012,0.026100000000000012,0,0,0,MP,7
qwen_instruct,h1_dinc,79,main_perp,ChBa,0,0.00010000000000000286,0.00010000000000000286,0.00010000000000000286,0,0,0,CO2,5
qwen_instruct,h1_dinc,79,main_perp,ChBa,1,0.0008999999999999998,0.0008999999999999998,0.0008999999999999998,0,0,0,CO2,5
qwen_instruct,h1_dinc,79,main_perp,ChBa,2,0.012800000000000034,0.012800000000000034,0.012800000000000034,0,0,0,CO2,5
qwen_instruct,h1_dinc,79,main_perp,ChBa,3,0.03190000000000004,0.03190000000000004,0.03190000000000004,0,0,0,CO2,5
qwen_instruct,h1_dinc,79,main_perp,ChCh,0,0.005499999999999998,0.005499999999999998,0.005499999999999998,0,0,0,CO2,6
qwen_instruct,h1_dinc,79,main_perp,ChCh,1,0.0018000000000000013,0.0018000000000000013,0.0018000000000000013,0,0,0,CO2,6
qwen_instruct,h1_dinc,79,main_perp,ChCh,2,0.022999999999999993,0.02300000000000002,0.02300000000000002,0,0,0,CO2,6
qwen_instruct,h1_dinc,79,main_perp,ChCh,3,0.012899999999999995,0.012899999999999912,0.012899999999999912,0,0,0,CO2,6
qwen_instruct,h1_dinc,79,main_perp,ChCm,0,0.00030000000000000165,0.00030000000000000165,0.00030000000000000165,0,0,0,OD1,7
qwen_instruct,h1_dinc,79,main_perp,ChCm,1,0.0,0.0,0.0,0,0,0,OD1,7
qwen_instruct,h1_dinc,79,main_perp,ChCm,2,0.018900000000000028,0.018900000000000028,0.018900000000000028,0,0,0,OD1,7
qwen_instruct,h1_dinc,79,main_perp,ChCm,3,0.03190000000000004,0.03190000000000004,0.03190000000000004,1,1,1,OD1,7
qwen_instruct,h1_dinc,79,main_perp,ChCo,0,0.009399999999999992,0.009399999999999992,0.009399999999999992,0,0,0,MP,9
qwen_instruct,h1_dinc,79,main_perp,ChCo,1,0.002700000000000001,0.002700000000000001,0.002700000000000001,0,0,0,MP,9
qwen_instruct,h1_dinc,79,main_perp,ChCo,2,0.000200000000000089,0.000200000000000089,0.000200000000000089,0,0,0,MP,9
qwen_instruct,h1_dinc,79,main_perp,ChCo,3,0.03199999999999997,0.03199999999999992,0.03199999999999992,0,0,0,MP,9
qwen_instruct,h1_dinc,79,main_perp,ChDl,0,0.002700000000000001,0.002700000000000001,0.002700000000000001,0,0,0,OD1,9
qwen_instruct,h1_dinc,79,main_perp,ChDl,1,0.0008999999999999998,0.0008999999999999998,0.0008999999999999998,0,0,0,OD1,9
qwen_instruct,h1_dinc,79,main_perp,ChDl,2,0.017199999999999993,0.017199999999999993,0.017199999999999993,0,0,0,OD1,9
qwen_instruct,h1_dinc,79,main_perp,ChDl,3,0.031399999999999983,0.031399999999999983,0.031399999999999983,1,1,1,OD1,9
qwen_instruct,h1_dinc,79,main_perp,ChHa,0,0.013000000000000012,0.013000000000000012,0.0129999999999999,0,0,0,OD2,8
qwen_instruct,h1_dinc,79,main_perp,ChHa,1,0.00019999999999999185,0.00019999999999999185,0.00019999999999997797,0,0,0,OD2,8
qwen_instruct,h1_dinc,79,main_perp,ChHa,2,0.00019999999999997797,0.00019999999999997797,0.00019999999999997797,0,0,0,OD2,8
qwen_instruct,h1_dinc,79,main_perp,ChHa,3,0.0012999999999999678,0.0012999999999999678,0.0012999999999999678,0,0,0,OD2,8
qwen_instruct,h1_dinc,79,main_perp,ChHr,0,0.0020999999999999977,0.0020999999999999977,0.0020999999999999977,0,0,0,CO1,6
qwen_instruct,h1_dinc,79,main_perp,ChHr,1,0.0011000000000000003,0.0011000000000000003,0.0011000000000000003,0,0,0,CO1,6
qwen_instruct,h1_dinc,79,main_perp,ChHr,2,0.011499999999999955,0.011499999999999955,0.011499999999999955,0,0,0,CO1,6
qwen_instruct,h1_dinc,79,main_perp,ChHr,3,0.0013999999999999568,0.0013999999999999568,0.0013999999999999568,0,0,0,CO1,6
qwen_instruct,h1_dinc,79,main_perp,CmAs,0,0.0023,0.0023,0.0022999999999999687,0,0,0,OD1,8
qwen_instruct,h1_dinc,79,main_perp,CmAs,1,0.0004999999999999996,0.0004999999999999996,0.000500000000000056,0,0,0,OD1,8
qwen_instruct,h1_dinc,79,main_perp,CmAs,2,0.0023999999999999577,0.0023999999999999577,0.0023999999999999577,0,0,0,OD1,8
qwen_instruct,h1_dinc,79,main_perp,CmAs,3,0.017299999999999982,0.017299999999999982,0.017299999999999982,0,0,0,OD1,8
qwen_instruct,h1_dinc,79,main_perp,CmCm,0,0.00010000000000000005,0.00010000000000000005,9.999999999998899e-05,0,0,0,DD,2
qwen_instruct,h1_dinc,79,main_perp,CmCm,1,0.0,0.0,0.0,0,0,0,DD,2
qwen_instruct,h1_dinc,79,main_perp,CmCm,2,0.0,0.0,0.0,0,0,0,DD,2
qwen_instruct,h1_dinc,79,main_perp,CmCm,3,0.00759999999999994,0.00759999999999994,0.00759999999999994,0,0,0,DD,2
qwen_instruct,h1_dinc,79,main_perp,CmDl,0,0.00039999999999999975,0.00039999999999999975,0.00040000000000006697,0,0,0,DD,4
qwen_instruct,h1_dinc,79,main_perp,CmDl,1,0.00010000000000000005,0.00010000000000000005,9.999999999998899e-05,0,0,0,DD,4
qwen_instruct,h1_dinc,79,main_perp,CmDl,2,0.0008000000000000229,0.0008000000000000229,0.0008000000000000229,0,0,0,DD,4
qwen_instruct,h1_dinc,79,main_perp,CmDl,3,0.000500000000000056,0.000500000000000056,0.000500000000000056,0,0,0,DD,4
qwen_instruct,h1_dinc,79,main_perp,CmHa,0,0.0011999999999999997,0.0011999999999999997,0.0012000000000000899,0,0,0,DD,6
qwen_instruct,h1_dinc,79,main_perp,CmHa,1,0.0002000000000000001,0.0002000000000000001,0.00019999999999997797,0,0,0,DD,6
qwen_instruct,h1_dinc,79,main_perp,CmHa,2,0.0,0.0,0.0,0,0,0,DD,6
qwen_instruct,h1_dinc,79,main_perp,CmHa,3,0.00039999999999995595,0.00039999999999995595,0.00039999999999995595,0,0,0,DD,6
qwen_instruct,h1_dinc,79,main_perp,CmNc,0,0.0008000000000000004,0.0008000000000000004,0.0008000000000000229,0,0,0,DD,8
qwen_instruct,h1_dinc,79,main_perp,CmNc,1,0.00010000000000000005,0.00010000000000000005,9.999999999998899e-05,0,0,0,DD,8
qwen_instruct,h1_dinc,79,main_perp,CmNc,2,0.0,0.0,0.0,0,0,0,DD,8
qwen_instruct,h1_dinc,79,main_perp,CmNc,3,0.00029999999999996696,0.00029999999999996696,0.00029999999999996696,0,0,0,DD,8
qwen_instruct,h1_dinc,79,main_perp,CoAs,0,0.02090000000000003,0.02090000000000003,0.02090000000000003,0,0,0,CO2,7
qwen_instruct,h1_dinc,79,main_perp,CoAs,1,0.03210000000000002,0.03210000000000002,0.03210000000000002,1,1,1,CO2,7
qwen_instruct,h1_dinc,79,main_perp,CoAs,2,0.005499999999999998,0.005499999999999949,0.005499999999999949,0,0,0,CO2,7
qwen_instruct,h1_dinc,79,main_perp,CoAs,3,0.0008999999999999998,0.0009000000000000119,0.0009000000000000119,0,0,0,CO2,7
qwen_instruct,h1_dinc,79,main_perp,CoCo,0,0.0006999999999999229,0.0006999999999999229,0.0006999999999999229,0,0,0,CO1,7
qwen_instruct,h1_dinc,79,main_perp,CoCo,1,0.031399999999999983,0.031399999999999983,0.031399999999999983,1,1,1,CO1,7
qwen_instruct,h1_dinc,79,main_perp,CoCo,2,0.004900000000000002,0.0049000000000000155,0.0049000000000000155,0,0,0,CO1,7
qwen_instruct,h1_dinc,79,main_perp,CoCo,3,0.001,0.0010000000000000009,0.0010000000000000009,0,0,0,CO1,7
qwen_instruct,h1_dinc,79,main_perp,CoSh,0,0.019100000000000006,0.019100000000000006,0.019100000000000006,0,0,0,CO2,8
qwen_instruct,h1_dinc,79,main_perp,CoSh,1,0.031200000000000006,0.031200000000000006,0.031200000000000006,1,1,1,CO2,8
qwen_instruct,h1_dinc,79,main_perp,CoSh,2,0.0025000000000000022,0.0024999999999999467,0.0024999999999999467,0,0,0,CO2,8
qwen_instruct,h1_dinc,79,main_perp,CoSh,3,0.0,0.0,0.0,0,0,0,CO2,8
qwen_instruct,h1_dinc,79,main_perp,HaAs,0,0.0027000000000000357,0.0027000000000000357,0.0027000000000000357,0,0,0,OD2,7
qwen_instruct,h1_dinc,79,main_perp,HaAs,1,0.010700000000000043,0.010700000000000043,0.010700000000000043,0,0,0,OD2,7
qwen_instruct,h1_dinc,79,main_perp,HaAs,2,0.0004000000000000002,0.00039999999999995595,0.00039999999999995595,0,0,0,OD2,7
qwen_instruct,h1_dinc,79,main_perp,HaAs,3,9.999999999999999e-05,9.999999999998899e-05,9.999999999998899e-05,0,0,0,OD2,7
qwen_instruct,h1_dinc,79,main_perp,HaBa,0,9.999999999998899e-05,9.999999999998899e-05,9.999999999998899e-05,0,0,0,OD2,9
qwen_instruct,h1_dinc,79,main_perp,HaBa,1,0.008199999999999985,0.008199999999999985,0.008199999999999985,0,0,0,OD2,9
qwen_instruct,h1_dinc,79,main_perp,HaBa,2,0.0087,0.008700000000000041,0.008700000000000041,0,0,0,OD2,9
qwen_instruct,h1_dinc,79,main_perp,HaBa,3,0.001,0.0010000000000000009,0.0010000000000000009,0,0,0,OD2,9
qwen_instruct,h1_dinc,79,main_perp,HaCm,0,0.00029999999999996696,0.00029999999999996696,0.00029999999999996696,0,0,0,DD,1
qwen_instruct,h1_dinc,79,main_perp,HaCm,1,0.021199999999999997,0.021199999999999997,0.021199999999999997,0,0,0,DD,1
qwen_instruct,h1_dinc,79,main_perp,HaCm,2,0.010700000000000001,0.010700000000000043,0.010700000000000043,0,0,0,DD,1
qwen_instruct,h1_dinc,79,main_perp,HaCm,3,0.004900000000000002,0.0049000000000000155,0.0049000000000000155,0,0,0,DD,1
qwen_instruct,h1_dinc,79,main_perp,HaDl,0,0.0035000000000000586,0.0035000000000000586,0.0035000000000000586,0,0,0,DD,3
qwen_instruct,h1_dinc,79,main_perp,HaDl,1,0.009299999999999975,0.009299999999999975,0.009299999999999975,0,0,0,DD,3
qwen_instruct,h1_dinc,79,main_perp,HaDl,2,0.0020999999999999977,0.0020999999999999908,0.0020999999999999908,0,0,0,DD,3
qwen_instruct,h1_dinc,79,main_perp,HaDl,3,0.0,0.0,0.0,0,0,0,DD,3
qwen_instruct,h1_dinc,79,main_perp,HaHa,0,0.0011999999999999789,0.0011999999999999789,0.0011999999999999789,0,0,0,DD,5
qwen_instruct,h1_dinc,79,main_perp,HaHa,1,0.009299999999999975,0.009299999999999975,0.009299999999999975,0,0,0,DD,5
qwen_instruct,h1_dinc,79,main_perp,HaHa,2,0.0,0.0,0.0,0,0,0,DD,5
qwen_instruct,h1_dinc,79,main_perp,HaHa,3,0.00010000000000000005,9.999999999998899e-05,9.999999999998899e-05,0,0,0,DD,5
qwen_instruct,h1_dinc,79,main_perp,HaNc,0,0.0017000000000000348,0.0017000000000000348,0.0017000000000000348,0,0,0,DD,7
qwen_instruct,h1_dinc,79,main_perp,HaNc,1,0.0042999999999999705,0.0042999999999999705,0.0042999999999999705,0,0,0,DD,7
qwen_instruct,h1_dinc,79,main_perp,HaNc,2,0.0020999999999999977,0.0020999999999999908,0.0020999999999999908,0,0,0,DD,7
qwen_instruct,h1_dinc,79,main_perp,HaNc,3,0.0,0.0,0.0,0,0,0,DD,7
qwen_instruct,h1_dinc,79,main_perp,HaPc,0,0.0017000000000000348,0.0017000000000000348,0.0017000000000000348,0,0,0,DD,9
qwen_instruct,h1_dinc,79,main_perp,HaPc,1,0.0004999999999999449,0.0004999999999999449,0.0004999999999999449,0,0,0,DD,9
qwen_instruct,h1_dinc,79,main_perp,HaPc,2,0.0015000000000000013,0.0014999999999999458,0.0014999999999999458,0,0,0,DD,9
qwen_instruct,h1_dinc,79,main_perp,HaPc,3,0.00019999999999999987,0.000200000000000089,0.000200000000000089,0,0,0,DD,9
qwen_instruct,h1_dinc,79,main_perp,HrAs,0,0.008500000000000008,0.008500000000000008,0.008500000000000063,0,0,0,MP,8
qwen_instruct,h1_dinc,79,main_perp,HrAs,1,0.0008999999999999998,0.0008999999999999998,0.0009000000000000119,0,0,0,MP,8
qwen_instruct,h1_dinc,79,main_perp,HrAs,2,0.01429999999999998,0.01429999999999998,0.01429999999999998,0,0,0,MP,8
qwen_instruct,h1_dinc,79,main_perp,HrAs,3,0.0009000000000000119,0.0009000000000000119,0.0009000000000000119,0,0,0,MP,8
qwen_instruct,h1_dinc,79,main_perp,HrBa,0,0.002999999999999999,0.002999999999999999,0.0030000000000000027,0,0,0,CO1,2
qwen_instruct,h1_dinc,79,main_perp,HrBa,1,0.001299999999999999,0.001299999999999999,0.0012999999999999678,0,0,0,CO1,2
qwen_instruct,h1_dinc,79,main_perp,HrBa,2,0.0039000000000000146,0.0039000000000000146,0.0039000000000000146,0,0,0,CO1,2
qwen_instruct,h1_dinc,79,main_perp,HrBa,3,0.021399999999999975,0.021399999999999975,0.021399999999999975,0,0,0,CO1,2
qwen_instruct,h1_dinc,79,main_perp,HrCh,0,0.001299999999999999,0.001299999999999999,0.0012999999999999678,0,0,0,CO1,4
qwen_instruct,h1_dinc,79,main_perp,HrCh,1,0.0,0.0,0.0,0,0,0,CO1,4
qwen_instruct,h1_dinc,79,main_perp,HrCh,2,0.0043999999999999595,0.0043999999999999595,0.0043999999999999595,0,0,0,CO1,4
qwen_instruct,h1_dinc,79,main_perp,HrCh,3,0.016699999999999937,0.016699999999999937,0.016699999999999937,0,0,0,CO1,4
qwen_instruct,h1_dinc,79,main_perp,HrHr,0,0.005400000000000002,0.005400000000000002,0.00539999999999996,0,0,0,CO2,2
qwen_instruct,h1_dinc,79,main_perp,HrHr,1,0.0019000000000000006,0.0019000000000000006,0.0019000000000000128,0,0,0,CO2,2
qwen_instruct,h1_dinc,79,main_perp,HrHr,2,0.005299999999999971,0.005299999999999971,0.005299999999999971,0,0,0,CO2,2
qwen_instruct,h1_dinc,79,main_perp,HrHr,3,0.0230999999999999,0.0230999999999999,0.0230999999999999,0,0,0,CO2,2
qwen_instruct,h1_dinc,79,main_perp,ShAs,0,0.015500000000000014,0.015500000000000014,0.015500000000000014,0,0,0,CO1,8
qwen_instruct,h1_dinc,79,main_perp,ShAs,1,0.005299999999999999,0.005299999999999999,0.005299999999999999,0,0,0,CO1,8
qwen_instruct,h1_dinc,79,main_perp,ShAs,2,0.00020000000000000573,0.00019999999999997797,0.00019999999999997797,0,0,0,CO1,8
qwen_instruct,h1_dinc,79,main_perp,ShAs,3,0.004900000000000002,0.0049000000000000155,0.0049000000000000155,0,0,0,CO1,8
qwen_instruct,h1_dinc,79,main_perp,ShCo,0,0.0006999999999999784,0.0006999999999999784,0.0006999999999999784,0,0,0,CO2,9
qwen_instruct,h1_dinc,79,main_perp,ShCo,1,0.011999999999999997,0.011999999999999997,0.011999999999999997,0,0,0,CO2,9
qwen_instruct,h1_dinc,79,main_perp,ShCo,2,0.013899999999999996,0.013900000000000023,0.013900000000000023,0,0,0,CO2,9
qwen_instruct,h1_dinc,79,main_perp,ShCo,3,0.0017000000000000001,0.0017000000000000348,0.0017000000000000348,0,0,0,CO2,9
qwen_instruct,h1_dinc,79,main_perp,ShSh,0,0.020100000000000007,0.020100000000000007,0.020100000000000007,0,0,0,CO1,9
qwen_instruct,h1_dinc,79,main_perp,ShSh,1,0.008599999999999997,0.008599999999999997,0.008599999999999997,0,0,0,CO1,9
qwen_instruct,h1_dinc,79,main_perp,ShSh,2,0.01720000000000002,0.017200000000000104,0.017200000000000104,0,0,0,CO1,9
qwen_instruct,h1_dinc,79,main_perp,ShSh,3,0.0039000000000000007,0.0039000000000000146,0.0039000000000000146,0,0,0,CO1,9
qwen_instruct,h1_dinc,79,random,AsAs,0,0.012800000000000006,0.012800000000000006,0.012800000000000006,0,0,0,CO1,1
qwen_instruct,h1_dinc,79,random,AsAs,1,0.0068000000000000005,0.0068000000000000005,0.0068000000000000005,0,0,0,CO1,1
qwen_instruct,h1_dinc,79,random,AsAs,2,0.04420000000000002,0.04420000000000002,0.04420000000000002,0,0,0,CO1,1
qwen_instruct,h1_dinc,79,random,AsAs,3,0.012900000000000002,0.012900000000000023,0.012900000000000023,0,0,0,CO1,1
qwen_instruct,h1_dinc,79,random,AsBa,0,0.031399999999999983,0.031399999999999983,0.03139999999999987,0,0,0,MP,2
qwen_instruct,h1_dinc,79,random,AsBa,1,0.0218,0.0218,0.02180000000000004,0,0,0,MP,2
qwen_instruct,h1_dinc,79,random,AsBa,2,0.05630000000000002,0.05630000000000002,0.05630000000000002,0,0,0,MP,2
qwen_instruct,h1_dinc,79,random,AsBa,3,0.008,0.008000000000000007,0.008000000000000007,0,0,0,MP,2
qwen_instruct,h1_dinc,79,random,AsCh,0,0.022900000000000004,0.022900000000000004,0.02290000000000003,0,0,0,MP,4
qwen_instruct,h1_dinc,79,random,AsCh,1,0.004800000000000006,0.004800000000000006,0.0048000000000000265,0,0,0,MP,4
qwen_instruct,h1_dinc,79,random,AsCh,2,0.029200000000000004,0.029199999999999893,0.029199999999999893,0,0,0,MP,4
qwen_instruct,h1_dinc,79,random,AsCh,3,0.0126,0.012599999999999945,0.012599999999999945,0,0,0,MP,4
qwen_instruct,h1_dinc,79,random,AsCm,0,0.008599999999999997,0.008599999999999997,0.008600000000000052,0,0,0,OD1,2
qwen_instruct,h1_dinc,79,random,AsCm,1,0.008,0.008,0.008000000000000007,0,0,0,OD1,2
qwen_instruct,h1_dinc,79,random,AsCm,2,0.05680000000000007,0.05680000000000007,0.05680000000000007,0,0,0,OD1,2
qwen_instruct,h1_dinc,79,random,AsCm,3,0.05790000000000001,0.05790000000000006,0.05790000000000006,0,0,0,OD1,2
qwen_instruct,h1_dinc,79,random,AsCo,0,0.061899999999999955,0.061899999999999955,0.061899999999999955,0,0,0,CO2,1
qwen_instruct,h1_dinc,79,random,AsCo,1,0.015899999999999997,0.015899999999999997,0.015899999999999997,0,0,0,CO2,1
qwen_instruct,h1_dinc,79,random,AsCo,2,0.08330000000000004,0.08329999999999993,0.08329999999999993,0,0,0,CO2,1
qwen_instruct,h1_dinc,79,random,AsCo,3,0.010499999999999995,0.010500000000000065,0.010500000000000065,0,0,0,CO2,1
qwen_instruct,h1_dinc,79,random,AsDl,0,0.01029999999999999,0.01029999999999999,0.010299999999999976,0,0,0,OD1,4
qwen_instruct,h1_dinc,79,random,AsDl,1,0.012900000000000002,0.012900000000000002,0.012900000000000023,0,0,0,OD1,4
qwen_instruct,h1_dinc,79,random,AsDl,2,0.03200000000000003,0.03200000000000003,0.03200000000000003,0,0,0,OD1,4
qwen_instruct,h1_dinc,79,random,AsDl,3,0.04000000000000001,0.040000000000000036,0.040000000000000036,0,0,0,OD1,4
qwen_instruct,h1_dinc,79,random,AsHa,0,0.025399999999999978,0.025399999999999978,0.025399999999999978,0,0,0,OD2,1
qwen_instruct,h1_dinc,79,random,AsHa,1,0.011199999999999988,0.011199999999999988,0.011199999999999988,0,0,0,OD2,1
qwen_instruct,h1_dinc,79,random,AsHa,2,0.01580000000000001,0.015799999999999925,0.015799999999999925,0,0,0,OD2,1
qwen_instruct,h1_dinc,79,random,AsHa,3,0.0063999999999999994,0.006399999999999961,0.006399999999999961,0,0,0,OD2,1
qwen_instruct,h1_dinc,79,random,AsHr,0,0.04939999999999997,0.04939999999999997,0.04939999999999989,0,0,0,MP,6
qwen_instruct,h1_dinc,79,random,AsHr,1,0.009900000000000006,0.009900000000000006,0.00990000000000002,0,0,0,MP,6
qwen_instruct,h1_dinc,79,random,AsHr,2,0.06240000000000001,0.06240000000000001,0.06240000000000001,1,1,1,MP,6
qwen_instruct,h1_dinc,79,random,AsHr,3,0.029300000000000007,0.029300000000000104,0.029300000000000104,0,0,0,MP,6
qwen_instruct,h1_dinc,79,random,AsNc,0,0.0373,0.0373,0.0373,0,0,0,OD2,3
qwen_instruct,h1_dinc,79,random,AsNc,1,0.007199999999999998,0.007199999999999998,0.007199999999999998,0,0,0,OD2,3
qwen_instruct,h1_dinc,79,random,AsNc,2,0.019599999999999992,0.01959999999999995,0.01959999999999995,0,0,0,OD2,3
qwen_instruct,h1_dinc,79,random,AsNc,3,0.009099999999999997,0.009099999999999997,0.009099999999999997,0,0,0,OD2,3
qwen_instruct,h1_dinc,79,random,AsPc,0,0.0625,0.0625,0.0625,0,0,0,OD2,5
qwen_instruct,h1_dinc,79,random,AsPc,1,0.04680000000000001,0.04680000000000001,0.04680000000000001,0,0,0,OD2,5
qwen_instruct,h1_dinc,79,random,AsPc,2,0.024400000000000005,0.02440000000000009,0.02440000000000009,0,0,0,OD2,5
qwen_instruct,h1_dinc,79,random,AsPc,3,0.0034999999999999996,0.0034999999999999476,0.0034999999999999476,0,0,0,OD2,5
qwen_instruct,h1_dinc,79,random,AsPd,0,0.06009999999999999,0.06009999999999999,0.06009999999999993,0,0,0,OD1,6
qwen_instruct,h1_dinc,79,random,AsPd,1,0.04119999999999999,0.04119999999999999,0.041200000000000014,0,0,0,OD1,6
qwen_instruct,h1_dinc,79,random,AsPd,2,0.06020000000000003,0.06020000000000003,0.06020000000000003,0,0,0,OD1,6
qwen_instruct,h1_dinc,79,random,AsPd,3,0.019699999999999995,0.01970000000000005,0.01970000000000005,0,0,0,OD1,6
qwen_instruct,h1_dinc,79,random,AsSh,0,0.04569999999999999,0.04569999999999999,0.04569999999999999,0,0,0,CO1,3
qwen_instruct,h1_dinc,79,random,AsSh,1,0.02890000000000001,0.02890000000000001,0.02890000000000001,0,0,0,CO1,3
