model,mode,steer_layer,variant,game_code,d_letter_slope,d_letter_range,d_letter_at_pos025,d_letter_at_neg025,d_act0_slope,d_act0_range,d_act0_at_pos025,d_act0_at_neg025,d_canon_slope,d_canon_range,d_canon_at_pos025,d_canon_at_neg025,d_beh_letter_slope,d_beh_letter_range,d_beh_letter_at_pos025,d_beh_letter_at_neg025,d_beh_act0_slope,d_beh_act0_range,d_beh_act0_at_pos025,d_beh_act0_at_neg025,d_beh_canon_slope,d_beh_canon_range,d_beh_canon_at_pos025,d_beh_canon_at_neg025,wave,family,num_pure_ne,complexity_score,payoff_conflict
llama31_instruct,h1_dinc,65,main_perp,AsCm,1.1895583333333328,0.584125,0.339175,-0.24494999999999997,0.34350833333333325,0.204225,-0.01902499999999996,-0.15989999999999996,-0.34350833333333325,0.204225,0.01902499999999996,0.15989999999999996,1.3333333333333335,0.5,0.0,-0.5,1.3333333333333335,0.5,0.0,-0.5,-1.3333333333333335,0.5,0.0,0.5,2,OD1,1,0.7408346464128569,1.7999999999999998
llama31_instruct,h1_dinc,65,main_perp,AsCo,1.3459916666666665,0.66775,0.455325,-0.21242499999999997,0.2012583333333333,0.12662500000000002,-0.015624999999999986,-0.09147499999999999,0.2012583333333333,0.12662500000000002,-0.015624999999999986,-0.09147499999999999,2.1666666666666665,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1,CO2,2,-0.6035533905932737,0.0
llama31_instruct,h1_dinc,65,main_perp,AsDl,1.3433583333333332,0.668675,0.47902500000000003,-0.18964999999999999,0.17287499999999995,0.10227499999999999,-0.0066249999999999365,-0.07834999999999995,-0.17287499999999997,0.102275,0.0066249999999999365,0.07834999999999998,1.9999999999999998,1.0,1.0,0.0,0.33333333333333337,0.5,0.0,0.0,-0.33333333333333337,0.5,0.0,0.0,4,OD1,1,0.5098945387370066,1.4
llama31_instruct,h1_dinc,65,main_perp,AsHa,1.4543666666666664,0.719525,0.490525,-0.22899999999999998,0.11043333333333336,0.056374999999999995,0.011275000000000007,-0.02940000000000001,0.11043333333333336,0.056374999999999995,0.011275000000000007,-0.02940000000000001,1.9999999999999998,1.0,1.0,0.0,0.33333333333333337,0.5,0.0,0.0,0.33333333333333337,0.5,0.0,0.0,1,OD2,1,0.048014323385306,0.6000000000000001
llama31_instruct,h1_dinc,65,main_perp,AsHr,1.379233333333333,0.685775,0.4204,-0.26537499999999997,0.13853333333333334,0.16085,-0.08519999999999997,-0.128575,-0.13853333333333334,0.16085,0.08519999999999997,0.128575,2.083333333333333,1.0,0.5,-0.5,0.4166666666666663,0.5,-0.5,-0.5,-0.4166666666666663,0.5,0.5,0.5,6,MP,0,0.68329601758822,2.0
llama31_instruct,h1_dinc,65,main_perp,AsNc,1.3391916666666663,0.665675,0.48119999999999996,-0.184475,0.22304166666666664,0.12387500000000001,0.006750000000000006,-0.07797500000000003,0.22304166666666664,0.12387500000000001,0.006750000000000006,-0.07797500000000003,1.9999999999999998,1.0,1.0,0.0,0.33333333333333337,0.5,0.0,0.0,0.33333333333333337,0.5,0.0,0.0,3,OD2,1,0.1634843772232312,0.8
llama31_instruct,h1_dinc,65,main_perp,AsPc,1.456625,0.7066,0.47285,-0.23375,0.08550833333333337,0.06390000000000003,-0.038599999999999995,-0.0627,0.08550833333333337,0.06390000000000003,-0.038599999999999995,-0.0627,2.1666666666666665,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,5,OD2,1,-0.1829257842905442,0.2
llama31_instruct,h1_dinc,65,main_perp,AsPd,1.2713916666666667,0.641875,0.436875,-0.205,0.28630833333333333,0.14897499999999997,0.001825000000000021,-0.13,-0.28630833333333333,0.14897499999999997,-0.001825000000000021,0.13,1.6666666666666665,0.75,0.75,0.0,0.8333333333333335,0.5,0.25,0.0,-0.8333333333333335,0.5,-0.25,0.0,6,OD1,1,0.3944244848990815,1.2
llama31_instruct,h1_dinc,65,main_perp,AsSh,1.259175,0.6364,0.503725,-0.132675,0.17239166666666667,0.07480000000000002,0.04682500000000003,-0.027974999999999986,0.17239166666666667,0.07480000000000002,0.04682500000000003,-0.027974999999999986,1.6666666666666665,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,CO1,2,-0.3437457694579421,0.6000000000000001
llama31_instruct,h1_dinc,65,main_perp,BaAs,1.4171666666666665,0.6858249999999999,0.3703,-0.31552499999999994,-0.0077833333333333045,0.095575,0.09404999999999998,0.08912499999999998,-0.0077833333333333045,0.095575,0.09404999999999998,0.08912499999999998,2.166666666666666,1.0,0.5,-0.5,5.179259186036526e-16,0.5,0.5,0.5,5.179259186036526e-16,0.5,0.5,0.5,1,MP,0,0.5678259637502947,1.7999999999999998
llama31_instruct,h1_dinc,65,main_perp,BaBa,1.4951749999999997,0.7317,0.46155,-0.27015,0.012408333333333278,0.04209999999999994,0.02414999999999995,0.01114999999999998,0.012408333333333278,0.04209999999999994,0.02414999999999995,0.01114999999999998,2.2499999999999996,1.0,1.0,0.0,-0.25,0.25,0.0,0.0,-0.25,0.25,0.0,0.0,3,CO2,2,-0.0169508502148298,0.2
llama31_instruct,h1_dinc,65,main_perp,BaCh,1.411908333333333,0.69725,0.4858,-0.21145,-0.04914166666666665,0.051799999999999985,0.015449999999999992,0.027499999999999997,-0.04914166666666665,0.051799999999999985,0.015449999999999992,0.027499999999999997,1.9166666666666665,1.0,1.0,0.0,-0.25,0.25,0.0,0.0,-0.25,0.25,0.0,0.0,4,CO2,2,0.1562542305420579,0.6000000000000001
llama31_instruct,h1_dinc,65,main_perp,BaCm,1.516475,0.7283,0.389875,-0.338425,0.003658333333333399,0.038075000000000025,0.019725000000000034,0.010124999999999995,0.003658333333333399,0.038075000000000025,0.019725000000000034,0.010124999999999995,2.583333333333333,1.0,0.5,-0.5,-0.08333333333333334,0.25,0.0,0.0,-0.08333333333333334,0.25,0.0,0.0,1,OD1,1,0.2789544310611563,1.0
llama31_instruct,h1_dinc,65,main_perp,BaCo,1.4984833333333332,0.714825,0.32685000000000003,-0.387975,0.14156666666666676,0.13290000000000002,0.10540000000000005,0.05862500000000001,0.14156666666666676,0.13290000000000002,0.10540000000000005,0.05862500000000001,2.2499999999999996,1.0,0.25,-0.75,0.2500000000000001,0.5,0.25,0.25,0.2500000000000001,0.5,0.25,0.25,3,MP,0,0.4523559099123697,1.6
llama31_instruct,h1_dinc,65,main_perp,BaDl,1.472675,0.71505,0.4508,-0.26425,-0.004074999999999977,0.017424999999999975,0.004899999999999988,0.0047499999999999765,-0.004074999999999977,0.017424999999999975,0.004899999999999988,0.0047499999999999765,2.3333333333333335,1.0,1.0,0.0,-0.16666666666666669,0.25,0.0,0.0,-0.16666666666666669,0.25,0.0,0.0,3,OD1,1,0.5098945387370066,1.4
llama31_instruct,h1_dinc,65,main_perp,BaHa,1.3900916666666663,0.6678249999999999,0.32032499999999997,-0.3475,0.05319166666666669,0.09127500000000001,0.08427500000000002,0.05495,-0.05319166666666669,0.09127500000000002,-0.08427500000000002,-0.05495,2.333333333333333,1.0,0.25,-0.75,0.16666666666666674,0.25,0.25,0.25,-0.16666666666666674,0.25,-0.25,-0.25,2,OD2,1,0.048014323385306,0.6000000000000001
llama31_instruct,h1_dinc,65,main_perp,BaHr,1.4956499999999997,0.721425,0.35015,-0.371275,0.024733333333333357,0.09930000000000003,0.09470000000000002,0.08062499999999999,0.024733333333333357,0.09930000000000003,0.09470000000000002,0.08062499999999999,2.2499999999999996,1.0,0.5,-0.5,0.25000000000000017,0.5,0.5,0.5,0.25000000000000017,0.5,0.5,0.5,5,CO1,2,0.069651690163614,0.3999999999999999
llama31_instruct,h1_dinc,65,main_perp,BaNc,1.47665,0.7149,0.43705,-0.27785,-0.07586666666666658,0.08680000000000002,0.04780000000000001,0.07169999999999999,0.07586666666666658,0.08679999999999999,-0.04780000000000001,-0.07169999999999999,2.2500000000000004,1.0,0.75,-0.25,-0.24999999999999997,0.25,0.25,0.25,0.24999999999999997,0.25,-0.25,-0.25,4,OD2,1,0.1634843772232312,0.8
llama31_instruct,h1_dinc,65,main_perp,BaPc,1.5094249999999996,0.719225,0.338675,-0.38055,-0.0005749999999999571,0.03842499999999999,0.03637499999999999,0.03004999999999998,0.0005749999999999801,0.03842499999999999,-0.03637499999999999,-0.030049999999999993,2.499999999999999,1.0,0.25,-0.75,2.3115197751421316e-17,0.25,0.25,0.25,-2.3115197751421316e-17,0.25,-0.25,-0.25,6,OD2,1,0.2789544310611563,1.0
llama31_instruct,h1_dinc,65,main_perp,BaPd,1.4125166666666666,0.7036,0.509425,-0.194175,0.03281666666666669,0.023124999999999993,0.013374999999999998,-0.0012749999999999914,0.03281666666666669,0.023124999999999993,0.013374999999999998,-0.0012749999999999914,1.6666666666666665,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,OD1,1,0.3944244848990815,1.2
llama31_instruct,h1_dinc,65,main_perp,BaSh,1.4801499999999999,0.715525,0.4416,-0.273925,-0.046999999999999945,0.0895,0.05979999999999999,0.07187499999999997,-0.046999999999999945,0.0895,0.05979999999999999,0.07187499999999997,2.1666666666666665,1.0,0.75,-0.25,-0.1666666666666666,0.25,0.25,0.25,-0.1666666666666666,0.25,0.25,0.25,5,MP,0,0.3368858560744445,1.4
llama31_instruct,h1_dinc,65,main_perp,ChAs,1.4906666666666668,0.716875,0.36602500000000004,-0.35085,-0.042749999999999976,0.0933,0.06957499999999998,0.0933,-0.042749999999999976,0.0933,0.06957499999999998,0.0933,2.416666666666666,1.0,0.5,-0.5,0.2500000000000004,0.5,0.5,0.5,0.2500000000000004,0.5,0.5,0.5,7,MP,0,0.3368858560744445,1.4
llama31_instruct,h1_dinc,65,main_perp,ChBa,1.5164666666666664,0.728475,0.4157,-0.31277499999999997,-0.061916666666666634,0.041150000000000006,-0.008750000000000008,0.008274999999999977,-0.061916666666666634,0.041150000000000006,-0.008750000000000008,0.008274999999999977,2.416666666666666,1.0,0.5,-0.5,-0.25,0.25,0.0,0.0,-0.25,0.25,0.0,0.0,5,CO2,2,0.1562542305420579,0.6000000000000001
llama31_instruct,h1_dinc,65,main_perp,ChCh,1.5133916666666665,0.735175,0.44145,-0.293725,-0.025591666666666697,0.025074999999999993,0.0029499999999999804,0.019424999999999998,-0.025591666666666697,0.025074999999999993,0.0029499999999999804,0.019424999999999998,2.5,1.0,0.75,-0.25,-2.3115197751421316e-17,0.25,-0.25,-0.25,-2.3115197751421316e-17,0.25,-0.25,-0.25,6,CO2,2,0.2428567709205017,0.8
llama31_instruct,h1_dinc,65,main_perp,ChCm,1.5371083333333329,0.7314499999999999,0.34575,-0.3857,-0.049008333333333286,0.029975,-0.007299999999999973,0.016100000000000003,-0.049008333333333286,0.029975,-0.007299999999999973,0.016100000000000003,2.583333333333333,1.0,0.25,-0.75,-0.0833333333333334,0.25,-0.25,-0.25,-0.0833333333333334,0.25,-0.25,-0.25,7,OD1,1,0.6253645925749319,1.6
llama31_instruct,h1_dinc,65,main_perp,ChCo,1.51095,0.717925,0.39590000000000003,-0.322025,0.008483333333333383,0.03957500000000001,0.009150000000000033,0.008374999999999994,0.008483333333333383,0.03957500000000001,0.009150000000000033,0.008374999999999994,2.4999999999999996,1.0,0.5,-0.5,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,9,MP,0,0.1059457483985941,1.0
llama31_instruct,h1_dinc,65,main_perp,ChDl,1.480925,0.710725,0.33025000000000004,-0.38047499999999995,-0.0018916666666666812,0.03405000000000001,0.01715,0.019025,-0.0018916666666666812,0.03405000000000001,0.01715,0.019025,2.583333333333333,1.0,0.25,-0.75,0.0833333333333334,0.25,0.25,0.25,0.0833333333333334,0.25,0.25,0.25,9,OD1,1,0.7408346464128569,1.7999999999999998
llama31_instruct,h1_dinc,65,main_perp,ChHa,1.386408333333333,0.66605,0.318725,-0.347325,0.08357500000000001,0.12302500000000001,0.12302500000000001,0.09582500000000002,-0.08357500000000007,0.12302500000000002,-0.12302500000000002,-0.09582500000000002,2.333333333333333,1.0,0.5,-0.5,0.3333333333333335,0.5,0.5,0.5,-0.3333333333333335,0.5,-0.5,-0.5,8,OD2,1,-0.1829257842905442,0.2
llama31_instruct,h1_dinc,65,main_perp,ChHr,1.4832583333333331,0.7063250000000001,0.33995000000000003,-0.366375,0.05102500000000003,0.03484999999999999,0.03115000000000001,0.0005749999999999922,0.05102500000000003,0.03484999999999999,0.03115000000000001,0.0005749999999999922,2.583333333333333,1.0,0.25,-0.75,0.0833333333333334,0.25,0.25,0.25,0.0833333333333334,0.25,0.25,0.25,6,CO1,2,0.3294593112989456,1.0
llama31_instruct,h1_dinc,65,main_perp,CmAs,0.9059833333333333,0.46985,0.26097499999999996,-0.20887500000000003,0.23204999999999992,0.21395,0.192475,0.07557500000000002,-0.23204999999999998,0.21395000000000003,-0.192475,-0.075575,0.8333333333333333,0.5,0.5,0.0,0.8333333333333333,0.5,0.5,0.0,-0.8333333333333333,0.5,-0.5,0.0,8,OD1,1,0.2694301256218253,1.7999999999999998
llama31_instruct,h1_dinc,65,main_perp,CmCm,1.055075,0.533825,0.287475,-0.24635,0.19542500000000002,0.203575,0.203575,0.10475000000000001,-0.19542500000000002,0.203575,-0.203575,-0.10475000000000001,1.2499999999999998,0.75,0.5,-0.25,0.41666666666666674,0.5,0.5,0.25,-0.41666666666666674,0.5,-0.5,-0.25,2,DD,1,-0.3079201435678004,0.8
llama31_instruct,h1_dinc,65,main_perp,CmDl,1.0064666666666664,0.519575,0.29064999999999996,-0.22892500000000002,-0.008183333333333228,0.16507500000000003,0.1534,0.146125,0.008183333333333275,0.16507499999999997,-0.1534,-0.14612500000000003,1.6666666666666663,1.0,0.5,-0.5,4.623039550284263e-17,0.5,0.5,0.5,-4.623039550284263e-17,0.5,-0.5,-0.5,4,DD,1,0.0384900179459749,1.4
llama31_instruct,h1_dinc,65,main_perp,CmHa,1.0944416666666668,0.5479,0.298075,-0.24982500000000002,0.19610833333333325,0.20109999999999997,0.19522499999999995,0.100325,-0.19610833333333325,0.20109999999999997,-0.19522499999999995,-0.100325,1.2499999999999998,0.75,0.5,-0.25,0.41666666666666674,0.5,0.5,0.25,-0.41666666666666674,0.5,-0.5,-0.25,6,DD,1,0.0384900179459749,1.4
llama31_instruct,h1_dinc,65,main_perp,CmNc,1.0362416666666665,0.52835,0.293425,-0.234925,0.1572416666666667,0.20427500000000004,0.20427500000000004,0.11292500000000003,-0.1572416666666667,0.204275,-0.204275,-0.112925,1.2499999999999998,0.75,0.5,-0.25,0.41666666666666674,0.5,0.5,0.25,-0.41666666666666674,0.5,-0.5,-0.25,8,DD,1,0.2694301256218253,1.7999999999999998
llama31_instruct,h1_dinc,65,main_perp,CoAs,1.3430166666666663,0.6626749999999999,0.397275,-0.26539999999999997,0.1605,0.167975,-0.08277499999999996,-0.13924999999999998,0.1605,0.167975,-0.08277499999999996,-0.13924999999999998,2.083333333333333,1.0,0.5,-0.5,0.4166666666666663,0.5,-0.5,-0.5,0.4166666666666663,0.5,-0.5,-0.5,7,CO2,2,-0.6035533905932737,0.0
llama31_instruct,h1_dinc,65,main_perp,CoCo,1.4025,0.6925,0.405875,-0.286625,0.07178333333333334,0.15037499999999998,-0.13537500000000002,-0.14577500000000002,0.07178333333333334,0.15037499999999998,-0.13537500000000002,-0.14577500000000002,1.833333333333333,1.0,0.5,-0.5,0.16666666666666646,0.5,-0.5,-0.5,0.16666666666666646,0.5,-0.5,-0.5,7,CO1,2,-0.5169508502148299,0.2
llama31_instruct,h1_dinc,65,main_perp,CoSh,1.2913249999999998,0.6367,0.417975,-0.218725,0.3278083333333334,0.21845,-0.02512499999999998,-0.14742500000000003,0.3278083333333334,0.21845,-0.02512499999999998,-0.14742500000000003,2.1666666666666665,1.0,0.75,-0.25,0.49999999999999994,0.5,-0.25,-0.25,0.49999999999999994,0.5,-0.25,-0.25,8,CO2,2,-0.5169508502148299,0.2
llama31_instruct,h1_dinc,65,main_perp,HaAs,1.1866166666666662,0.5971249999999999,0.31339999999999996,-0.283725,-0.01673333333333331,0.166125,-0.15845,-0.13837500000000003,-0.01673333333333331,0.166125,-0.15845,-0.13837500000000003,1.6666666666666663,1.0,0.5,-0.5,-4.623039550284263e-17,0.5,-0.5,-0.5,-4.623039550284263e-17,0.5,-0.5,-0.5,7,OD2,1,-0.4233901974057255,0.6000000000000001
llama31_instruct,h1_dinc,65,main_perp,HaBa,1.2142666666666666,0.6015999999999999,0.39749999999999996,-0.2041,0.37540000000000007,0.2092,0.01899999999999999,-0.1312,0.37540000000000007,0.2092,0.01899999999999999,-0.1312,1.3333333333333335,0.5,0.25,-0.25,1.3333333333333335,0.5,0.25,-0.25,1.3333333333333335,0.5,0.25,-0.25,9,OD2,1,-0.4233901974057255,0.6000000000000001
llama31_instruct,h1_dinc,65,main_perp,HaCm,1.2325833333333331,0.603725,0.37605,-0.227675,0.3487333333333333,0.21617499999999998,-0.012999999999999956,-0.15507499999999996,0.3487333333333333,0.21617499999999998,-0.012999999999999956,-0.15507499999999996,1.75,0.75,0.25,-0.5,0.9166666666666667,0.5,-0.25,-0.5,0.9166666666666667,0.5,-0.25,-0.5,1,DD,1,0.0384900179459749,1.4
llama31_instruct,h1_dinc,65,main_perp,HaDl,1.3085249999999997,0.6413249999999999,0.404375,-0.23695,0.22744166666666654,0.17052499999999998,-0.04747500000000002,-0.13040000000000002,0.22744166666666654,0.17052499999999998,-0.04747500000000002,-0.13040000000000002,2.083333333333333,1.0,0.75,-0.25,0.4166666666666666,0.5,-0.25,-0.25,0.4166666666666666,0.5,-0.25,-0.25,3,DD,1,-0.1924500897298753,1.0
llama31_instruct,h1_dinc,65,main_perp,HaHa,1.049958333333333,0.529175,0.28325,-0.245925,0.07224166666666659,0.16012500000000002,-0.12755,-0.145975,0.07224166666666659,0.16012500000000002,-0.12755,-0.145975,1.2499999999999998,0.75,0.25,-0.5,0.4166666666666666,0.5,-0.25,-0.5,0.4166666666666666,0.5,-0.25,-0.5,5,DD,1,-0.6543303050815759,0.2
llama31_instruct,h1_dinc,65,main_perp,HaNc,0.9030583333333333,0.45305,0.221825,-0.231225,0.4558916666666667,0.24447499999999997,0.01352500000000001,-0.196625,0.4558916666666667,0.24447499999999997,0.01352500000000001,-0.196625,0.9999999999999999,0.5,0.0,-0.5,0.9999999999999999,0.5,0.0,-0.5,0.9999999999999999,0.5,0.0,-0.5,7,DD,1,-0.7698003589195012,0.0
llama31_instruct,h1_dinc,65,main_perp,HaPc,1.0156583333333333,0.5114749999999999,0.26287499999999997,-0.2486,0.25897499999999984,0.20900000000000002,-0.082625,-0.19105,0.25897499999999984,0.20900000000000002,-0.082625,-0.19105,1.2499999999999998,0.75,0.25,-0.5,0.4166666666666666,0.5,-0.25,-0.5,0.4166666666666666,0.5,-0.25,-0.5,9,DD,1,-0.4233901974057255,0.6000000000000001
llama31_instruct,h1_dinc,65,main_perp,HrAs,1.2755583333333331,0.6304,0.31837499999999996,-0.312025,0.15985833333333332,0.156675,0.156225,0.08342500000000003,-0.15985833333333332,0.156675,-0.15622500000000003,-0.08342500000000003,1.9166666666666663,1.0,0.5,-0.5,0.25000000000000017,0.5,0.5,0.5,-0.25000000000000017,0.5,-0.5,-0.5,8,MP,0,0.68329601758822,2.0
llama31_instruct,h1_dinc,65,main_perp,HrBa,1.5424166666666668,0.742025,0.38912500000000005,-0.3529,0.0035166666666667573,0.133775,0.133775,0.11564999999999998,-0.003516666666666711,0.133775,-0.133775,-0.11565,2.2499999999999996,1.0,0.5,-0.5,-0.08333333333333309,0.5,0.5,0.5,0.08333333333333309,0.5,-0.5,-0.5,2,CO1,2,0.069651690163614,0.3999999999999999
llama31_instruct,h1_dinc,65,main_perp,HrCh,1.3415416666666664,0.6654249999999999,0.406175,-0.25925,-0.0791416666666666,0.14377500000000001,0.105975,0.12444999999999999,0.0791416666666665,0.143775,-0.10597500000000001,-0.12445,1.9166666666666663,1.0,0.5,-0.5,-0.24999999999999958,0.5,0.5,0.5,0.24999999999999958,0.5,-0.5,-0.5,4,CO1,2,0.3294593112989456,1.0
llama31_instruct,h1_dinc,65,main_perp,HrHr,1.3932583333333333,0.6791499999999999,0.37129999999999996,-0.30785,0.0011250000000000552,0.15275000000000002,0.15275000000000002,0.13515,-0.001125000000000009,0.15275000000000002,-0.15275000000000002,-0.13515000000000002,1.833333333333333,1.0,0.5,-0.5,-0.16666666666666646,0.5,0.5,0.5,0.16666666666666646,0.5,-0.5,-0.5,2,CO2,2,-0.0169508502148298,0.2
llama31_instruct,h1_dinc,65,main_perp,ShAs,1.34775,0.67825,0.5194,-0.15885,0.15138333333333334,0.07265000000000002,0.03505,-0.033350000000000025,0.15138333333333334,0.07265000000000002,0.03505,-0.033350000000000025,1.8333333333333335,1.0,1.0,0.0,0.16666666666666669,0.25,0.0,0.0,0.16666666666666669,0.25,0.0,0.0,8,CO1,2,-0.3437457694579421,0.6000000000000001
llama31_instruct,h1_dinc,65,main_perp,ShCo,1.21625,0.609725,0.442975,-0.16674999999999998,0.26615,0.14412499999999995,0.023825000000000013,-0.08525,0.26615,0.14412499999999995,0.023825000000000013,-0.08525,1.6666666666666665,0.75,0.75,0.0,0.8333333333333335,0.5,0.25,0.0,0.8333333333333335,0.5,0.25,0.0,9,CO2,2,-0.5169508502148299,0.2
llama31_instruct,h1_dinc,65,main_perp,ShSh,1.334383333333333,0.66475,0.47507499999999997,-0.18967499999999998,0.21644999999999998,0.11497500000000004,0.02612500000000001,-0.066525,0.21644999999999998,0.11497500000000004,0.02612500000000001,-0.066525,1.9999999999999998,1.0,1.0,0.0,0.33333333333333337,0.5,0.0,0.0,0.33333333333333337,0.5,0.0,0.0,9,CO1,2,-0.2571432290794982,0.8
llama31_instruct,h1_dinc,65,random,AsAs,0.11464999999999999,0.062000000000000006,0.035949999999999996,-0.02605000000000001,0.07563333333333332,0.040499999999999994,0.025349999999999998,-0.015149999999999997,0.07563333333333332,0.040499999999999994,0.025349999999999998,-0.015149999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CO1,2,-0.5169508502148299,0.2
llama31_instruct,h1_dinc,65,random,AsBa,0.19132499999999997,0.10605,0.07149999999999998,-0.03455000000000002,0.04580833333333337,0.02715000000000002,0.005600000000000022,-0.009900000000000006,-0.0458083333333334,0.027150000000000035,-0.005600000000000049,0.009899999999999992,0.41666666666666663,0.25,0.25,0.0,0.41666666666666663,0.25,0.25,0.0,-0.41666666666666663,0.25,-0.25,0.0,2,MP,0,0.5678259637502947,1.7999999999999998
llama31_instruct,h1_dinc,65,random,AsCh,0.15535833333333332,0.08085,0.05177500000000001,-0.022525000000000003,0.06587499999999998,0.036275,-0.006975000000000009,-0.036275,-0.06587499999999995,0.036274999999999974,0.006974999999999981,0.036274999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,MP,0,0.3368858560744445,1.4
llama31_instruct,h1_dinc,65,random,AsCm,0.14359999999999998,0.070475,0.028875000000000012,-0.041599999999999984,0.10799999999999997,0.055900000000000005,0.014225000000000015,-0.03334999999999996,-0.10799999999999997,0.055900000000000005,-0.014225000000000015,0.03334999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,OD1,1,0.7408346464128569,1.7999999999999998
llama31_instruct,h1_dinc,65,random,AsCo,0.13767499999999996,0.06642500000000001,0.04085,-0.025575000000000007,0.09359166666666666,0.056975,0.022400000000000017,-0.03457499999999998,0.09359166666666666,0.056975,0.022400000000000017,-0.03457499999999998,0.41666666666666663,0.25,0.25,0.0,0.41666666666666663,0.25,0.25,0.0,0.41666666666666663,0.25,0.25,0.0,1,CO2,2,-0.6035533905932737,0.0
llama31_instruct,h1_dinc,65,random,AsDl,0.1321,0.0717,0.051525,-0.020175,0.11750000000000005,0.06305000000000004,0.024425000000000058,-0.03862499999999998,-0.11750000000000003,0.06305000000000002,-0.02442500000000003,0.03862499999999999,0.41666666666666663,0.25,0.25,0.0,0.41666666666666663,0.25,0.25,0.0,-0.41666666666666663,0.25,-0.25,0.0,4,OD1,1,0.5098945387370066,1.4
llama31_instruct,h1_dinc,65,random,AsHa,0.16225,0.08305000000000001,0.050475000000000006,-0.03257500000000001,0.025033333333333387,0.02372500000000001,0.02372500000000001,0.017524999999999985,0.025033333333333387,0.02372500000000001,0.02372500000000001,0.017524999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,OD2,1,0.048014323385306,0.6000000000000001
llama31_instruct,h1_dinc,65,random,AsHr,0.10674999999999996,0.062875,0.01345000000000001,-0.04942499999999999,0.04959999999999997,0.03982499999999997,0.014600000000000002,-0.010724999999999985,-0.04959999999999997,0.03982499999999997,-0.014600000000000002,0.010724999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,MP,0,0.68329601758822,2.0
llama31_instruct,h1_dinc,65,random,AsNc,0.18376666666666666,0.09455,0.06242500000000001,-0.032124999999999994,0.06528333333333332,0.03465,0.011975000000000013,-0.022674999999999987,0.06528333333333332,0.03465,0.011975000000000013,-0.022674999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,OD2,1,0.1634843772232312,0.8
llama31_instruct,h1_dinc,65,random,AsPc,0.18625,0.09897500000000001,0.056999999999999995,-0.04197500000000001,0.04485000000000005,0.032000000000000015,0.006250000000000019,-0.01767500000000001,0.04485000000000005,0.032000000000000015,0.006250000000000019,-0.01767500000000001,0.41666666666666663,0.25,0.25,0.0,0.41666666666666663,0.25,0.25,0.0,0.41666666666666663,0.25,0.25,0.0,5,OD2,1,-0.1829257842905442,0.2
llama31_instruct,h1_dinc,65,random,AsPd,0.18793333333333329,0.099,0.057324999999999994,-0.04167500000000001,0.13559999999999994,0.06759999999999995,0.01872499999999995,-0.048875,-0.13559999999999997,0.06759999999999997,-0.018724999999999964,0.048875,0.41666666666666663,0.25,0.25,0.0,0.41666666666666663,0.25,0.25,0.0,-0.41666666666666663,0.25,-0.25,0.0,6,OD1,1,0.3944244848990815,1.2
llama31_instruct,h1_dinc,65,random,AsSh,0.09036666666666664,0.043899999999999995,0.043899999999999995,0.0,0.039700000000000076,0.020900000000000002,0.01680000000000005,0.0,0.039700000000000076,0.020900000000000002,0.01680000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,CO1,2,-0.3437457694579421,0.6000000000000001
llama31_instruct,h1_dinc,65,random,BaAs,0.16950833333333337,0.09022500000000003,0.06797500000000002,-0.022250000000000006,0.015924999999999984,0.015100000000000002,0.0053249999999999825,0.00449999999999999,0.015924999999999984,0.015100000000000002,0.0053249999999999825,0.00449999999999999,0.41666666666666663,0.25,0.25,0.0,0.41666666666666663,0.25,0.25,0.0,0.41666666666666663,0.25,0.25,0.0,1,MP,0,0.5678259637502947,1.7999999999999998
