delta_c,shap_delta_c,model
2.0,1.2105217204720344,gptoss
2.0,0.7966996695352155,gptoss
2.0,1.445060888106101,gptoss
2.0,1.7557903883745247,gptoss
2.0,1.8787334265597715,gptoss
2.0,1.4309743274224713,gptoss
2.0,1.2191788978189404,gptoss
2.0,1.2105217204720344,gptoss
2.0,0.7966996695352155,gptoss
2.0,1.445060888106101,gptoss
2.0,1.7557903883745247,gptoss
2.0,1.8787334265597715,gptoss
2.0,1.4309743274224713,gptoss
2.0,1.2191788978189404,gptoss
2.0,1.2105217204720344,gptoss
2.0,0.7966996695352155,gptoss
2.0,1.445060888106101,gptoss
2.0,1.7557903883745247,gptoss
2.0,1.8787334265597715,gptoss
2.0,1.4872604419674267,gptoss
2.0,1.2996138905886254,gptoss
2.0,1.2862256261366036,gptoss
2.0,0.7392712852785214,gptoss
2.0,1.5186466479065766,gptoss
2.0,1.9423684623929538,gptoss
2.0,2.0084327769162966,gptoss
2.0,1.4872604419674267,gptoss
2.0,1.2996138905886254,gptoss
2.0,1.2862256261366036,gptoss
2.0,0.7392712852785214,gptoss
2.0,1.5186466479065766,gptoss
2.0,1.9423684623929538,gptoss
2.0,2.0084327769162966,gptoss
2.0,1.4872604419674267,gptoss
2.0,1.2996138905886254,gptoss
2.0,1.2862256261366036,gptoss
2.0,0.7392712852785214,gptoss
2.0,1.5186466479065766,gptoss
2.0,1.9423684623929538,gptoss
2.0,2.0084327769162966,gptoss
2.0,1.4872604419674267,gptoss
2.0,1.2996138905886254,gptoss
2.0,1.2862256261366036,gptoss
2.0,0.7392712852785214,gptoss
2.0,1.5186466479065766,gptoss
2.0,1.9423684623929538,gptoss
2.0,2.0084327769162966,gptoss
2.0,1.3603236423722944,gptoss
2.0,1.1993509431000544,gptoss
2.0,1.2007628149253111,gptoss
2.0,0.73780526947892,gptoss
2.0,1.3695634585409657,gptoss
2.0,1.6709373021910026,gptoss
2.0,1.843080577361649,gptoss
2.0,1.3603236423722944,gptoss
2.0,1.1993509431000544,gptoss
2.0,1.2007628149253111,gptoss
2.0,0.73780526947892,gptoss
2.0,1.3695634585409657,gptoss
2.0,1.6709373021910026,gptoss
2.0,1.843080577361649,gptoss
2.0,1.3603236423722944,gptoss
2.0,1.1993509431000544,gptoss
2.0,1.2007628149253111,gptoss
2.0,0.73780526947892,gptoss
2.0,1.3695634585409657,gptoss
2.0,1.6709373021910026,gptoss
2.0,1.843080577361649,gptoss
2.0,1.3603236423722944,gptoss
2.0,1.1993509431000544,gptoss
2.0,1.2007628149253111,gptoss
2.0,0.73780526947892,gptoss
2.0,1.3695634585409657,gptoss
2.0,1.6709373021910026,gptoss
2.0,1.843080577361649,gptoss
2.0,1.6398543946775073,gptoss
2.0,1.4219509824640122,gptoss
2.0,1.438570458308288,gptoss
2.0,0.6997263188038493,gptoss
2.0,1.6266817438612702,gptoss
2.0,1.9347339398690264,gptoss
2.0,2.030224108442818,gptoss
2.0,1.6398543946775073,gptoss
2.0,1.4219509824640122,gptoss
2.0,1.438570458308288,gptoss
2.0,0.6997263188038493,gptoss
2.0,1.6266817438612702,gptoss
2.0,1.9347339398690264,gptoss
2.0,2.030224108442818,gptoss
2.0,1.6398543946775073,gptoss
2.0,1.4219509824640122,gptoss
2.0,1.438570458308288,gptoss
2.0,0.6997263188038493,gptoss
2.0,1.6266817438612702,gptoss
2.0,1.9347339398690264,gptoss
2.0,2.030224108442818,gptoss
2.0,1.6398543946775073,gptoss
2.0,1.4219509824640122,gptoss
2.0,1.438570458308288,gptoss
2.0,0.6997263188038493,gptoss
2.0,1.6266817438612702,gptoss
2.0,1.9347339398690264,gptoss
2.0,2.030224108442818,gptoss
1.0,0.5204162195519373,gptoss
1.0,0.45639867878229357,gptoss
1.0,0.4603244537772884,gptoss
1.0,0.22244110683150517,gptoss
1.0,0.540231491037297,gptoss
1.0,0.6204948852809037,gptoss
1.0,0.4043909929844032,gptoss
1.0,0.5204162195519373,gptoss
1.0,0.45639867878229357,gptoss
1.0,0.4603244537772884,gptoss
1.0,0.22244110683150517,gptoss
1.0,0.540231491037297,gptoss
1.0,0.6204948852809037,gptoss
1.0,0.4043909929844032,gptoss
1.0,0.5204162195519373,gptoss
1.0,0.45639867878229357,gptoss
1.0,0.4603244537772884,gptoss
1.0,0.22244110683150517,gptoss
1.0,0.540231491037297,gptoss
1.0,0.6204948852809037,gptoss
1.0,0.4043909929844032,gptoss
1.0,0.5204162195519373,gptoss
1.0,0.45639867878229357,gptoss
1.0,0.4603244537772884,gptoss
1.0,0.22244110683150517,gptoss
1.0,0.540231491037297,gptoss
1.0,0.6204948852809037,gptoss
1.0,0.4043909929844032,gptoss
1.0,0.4104216777094236,gptoss
1.0,0.3737768279833856,gptoss
1.0,0.382273380508134,gptoss
1.0,0.09302182543626378,gptoss
1.0,0.4253200788139413,gptoss
1.0,0.4745318232274295,gptoss
1.0,0.23381240349546373,gptoss
1.0,0.4104216777094236,gptoss
1.0,0.3737768279833856,gptoss
1.0,0.382273380508134,gptoss
1.0,0.09302182543626378,gptoss
1.0,0.4253200788139413,gptoss
1.0,0.4745318232274295,gptoss
1.0,0.23381240349546373,gptoss
1.0,0.4104216777094236,gptoss
1.0,0.3737768279833856,gptoss
1.0,0.382273380508134,gptoss
1.0,0.09302182543626378,gptoss
1.0,0.4253200788139413,gptoss
1.0,0.4745318232274295,gptoss
1.0,0.23381240349546373,gptoss
1.0,0.4104216777094236,gptoss
1.0,0.3737768279833856,gptoss
1.0,0.382273380508134,gptoss
1.0,0.09302182543626378,gptoss
1.0,0.4253200788139413,gptoss
1.0,0.4745318232274295,gptoss
1.0,0.23381240349546373,gptoss
1.0,0.4104216777094236,gptoss
1.0,0.3737768279833856,gptoss
1.0,0.382273380508134,gptoss
1.0,0.09302182543626378,gptoss
1.0,0.4253200788139413,gptoss
1.0,0.4745318232274295,gptoss
1.0,0.23381240349546373,gptoss
1.0,0.4104216777094236,gptoss
1.0,0.3737768279833856,gptoss
1.0,0.382273380508134,gptoss
1.0,0.09302182543626378,gptoss
1.0,0.4253200788139413,gptoss
1.0,0.4745318232274295,gptoss
1.0,0.23381240349546373,gptoss
1.0,0.4104216777094236,gptoss
1.0,0.3737768279833856,gptoss
1.0,0.382273380508134,gptoss
1.0,0.09302182543626378,gptoss
1.0,0.4253200788139413,gptoss
1.0,0.4745318232274295,gptoss
1.0,0.23381240349546373,gptoss
1.0,0.4104216777094236,gptoss
1.0,0.3737768279833856,gptoss
1.0,0.382273380508134,gptoss
1.0,0.09302182543626378,gptoss
1.0,0.4253200788139413,gptoss
1.0,0.4745318232274295,gptoss
1.0,0.23381240349546373,gptoss
1.0,0.3233497676973958,gptoss
1.0,0.3306918076854024,gptoss
1.0,0.29079458812219705,gptoss
1.0,0.06168587249058069,gptoss
1.0,0.3568084614346876,gptoss
1.0,0.294395892225172,gptoss
1.0,0.1046631381978656,gptoss
1.0,0.3233497676973958,gptoss
1.0,0.3306918076854024,gptoss
1.0,0.29079458812219705,gptoss
1.0,0.06168587249058069,gptoss
1.0,0.3568084614346876,gptoss
1.0,0.294395892225172,gptoss
1.0,0.1046631381978656,gptoss
1.0,0.3233497676973958,gptoss
1.0,0.3306918076854024,gptoss
1.0,0.29079458812219705,gptoss
1.0,0.06168587249058069,gptoss
1.0,0.3568084614346876,gptoss
1.0,0.294395892225172,gptoss
1.0,0.1046631381978656,gptoss
1.0,0.3233497676973958,gptoss
1.0,0.3306918076854024,gptoss
1.0,0.29079458812219705,gptoss
1.0,0.06168587249058069,gptoss
1.0,0.3568084614346876,gptoss
1.0,0.294395892225172,gptoss
1.0,0.1046631381978656,gptoss
1.0,0.34057855204997783,gptoss
1.0,0.3938410047839322,gptoss
1.0,0.31103868723446126,gptoss
1.0,0.09242468564065659,gptoss
1.0,0.37253889798487927,gptoss
1.0,0.31805687552667256,gptoss
1.0,0.11902469442272881,gptoss
1.0,0.34057855204997783,gptoss
1.0,0.3938410047839322,gptoss
1.0,0.31103868723446126,gptoss
1.0,0.09242468564065659,gptoss
1.0,0.37253889798487927,gptoss
1.0,0.31805687552667256,gptoss
1.0,0.11902469442272881,gptoss
1.0,0.34057855204997783,gptoss
1.0,0.3938410047839322,gptoss
1.0,0.31103868723446126,gptoss
1.0,0.09242468564065659,gptoss
1.0,0.37253889798487927,gptoss
1.0,0.31805687552667256,gptoss
1.0,0.11902469442272881,gptoss
1.0,0.34057855204997783,gptoss
1.0,0.3938410047839322,gptoss
1.0,0.31103868723446126,gptoss
1.0,0.09242468564065659,gptoss
1.0,0.37253889798487927,gptoss
1.0,0.31805687552667256,gptoss
1.0,0.11902469442272881,gptoss
1.0,0.19434163280238112,gptoss
1.0,0.15837416682824745,gptoss
1.0,0.1289747071207036,gptoss
1.0,-0.11012295654261828,gptoss
1.0,0.21496376112013565,gptoss
1.0,0.2973470757329187,gptoss
1.0,0.0539671813184762,gptoss
1.0,0.19434163280238112,gptoss
1.0,0.15837416682824745,gptoss
1.0,0.1289747071207036,gptoss
1.0,-0.11012295654261828,gptoss
1.0,0.21496376112013565,gptoss
1.0,0.2973470757329187,gptoss
1.0,0.0539671813184762,gptoss
1.0,0.19434163280238112,gptoss
1.0,0.15837416682824745,gptoss
1.0,0.1289747071207036,gptoss
1.0,-0.11012295654261828,gptoss
1.0,0.21496376112013565,gptoss
1.0,0.2973470757329187,gptoss
1.0,0.0539671813184762,gptoss
1.0,0.19434163280238112,gptoss
1.0,0.15837416682824745,gptoss
1.0,0.1289747071207036,gptoss
1.0,-0.11012295654261828,gptoss
1.0,0.21496376112013565,gptoss
1.0,0.2973470757329187,gptoss
1.0,0.0539671813184762,gptoss
1.0,0.3968283310590749,gptoss
1.0,0.3601834813330369,gptoss
1.0,0.37911988007817216,gptoss
1.0,0.07569482533563873,gptoss
1.0,0.41172673216359257,gptoss
1.0,0.4612192644201246,gptoss
1.0,0.22021905684511503,gptoss
1.0,0.3968283310590749,gptoss
1.0,0.3601834813330369,gptoss
1.0,0.37911988007817216,gptoss
1.0,0.07569482533563873,gptoss
1.0,0.41172673216359257,gptoss
1.0,0.4612192644201246,gptoss
1.0,0.22021905684511503,gptoss
1.0,0.3968283310590749,gptoss
1.0,0.3601834813330369,gptoss
1.0,0.37911988007817216,gptoss
1.0,0.07569482533563873,gptoss
1.0,0.41172673216359257,gptoss
1.0,0.4612192644201246,gptoss
1.0,0.22021905684511503,gptoss
1.0,0.3968283310590749,gptoss
1.0,0.3601834813330369,gptoss
1.0,0.37911988007817216,gptoss
1.0,0.07569482533563873,gptoss
1.0,0.41172673216359257,gptoss
1.0,0.4612192644201246,gptoss
1.0,0.22021905684511503,gptoss
1.0,0.46497020128636035,gptoss
1.0,0.4051198726692084,gptoss
1.0,0.39425132972856186,gptoss
1.0,0.16758071798007304,gptoss
1.0,0.48442161933293043,gptoss
1.0,0.5473322179689113,gptoss
1.0,0.3506407843826294,gptoss
1.0,0.46497020128636035,gptoss
1.0,0.4051198726692084,gptoss
1.0,0.39425132972856186,gptoss
1.0,0.16758071798007304,gptoss
1.0,0.48442161933293043,gptoss
1.0,0.5473322179689113,gptoss
1.0,0.3506407843826294,gptoss
1.0,0.46497020128636035,gptoss
1.0,0.4051198726692084,gptoss
1.0,0.39425132972856186,gptoss
1.0,0.16758071798007304,gptoss
1.0,0.48442161933293043,gptoss
1.0,0.5473322179689113,gptoss
1.0,0.3506407843826294,gptoss
1.0,0.46497020128636035,gptoss
1.0,0.4051198726692084,gptoss
1.0,0.39425132972856186,gptoss
1.0,0.16758071798007304,gptoss
1.0,0.48442161933293043,gptoss
1.0,0.5473322179689113,gptoss
1.0,0.3506407843826294,gptoss
1.0,0.38850265154386154,gptoss
1.0,0.4188656738431187,gptoss
1.0,0.35359805172820424,gptoss
1.0,0.1407707646772529,gptoss
1.0,0.420462997478763,gptoss
1.0,0.3659809750205559,gptoss
1.0,0.1737983805984717,gptoss
1.0,0.38850265154386154,gptoss
1.0,0.4188656738431187,gptoss
1.0,0.35359805172820424,gptoss
1.0,0.1407707646772529,gptoss
1.0,0.420462997478763,gptoss
1.0,0.3659809750205559,gptoss
1.0,0.1737983805984717,gptoss
1.0,0.38850265154386154,gptoss
1.0,0.4188656738431187,gptoss
1.0,0.35359805172820424,gptoss
1.0,0.1407707646772529,gptoss
1.0,0.420462997478763,gptoss
1.0,0.3659809750205559,gptoss
1.0,0.1737983805984717,gptoss
1.0,0.38850265154386154,gptoss
1.0,0.4188656738431187,gptoss
1.0,0.35359805172820424,gptoss
1.0,0.1407707646772529,gptoss
1.0,0.420462997478763,gptoss
1.0,0.3659809750205559,gptoss
1.0,0.1737983805984717,gptoss
1.0,0.4054682824914895,gptoss
1.0,0.38600235043116315,gptoss
1.0,0.43617445024416057,gptoss
1.0,0.0679814812371708,gptoss
1.0,0.4219043485017849,gptoss
1.0,0.49235032778927196,gptoss
1.0,0.26528923700054646,gptoss
1.0,0.4054682824914895,gptoss
1.0,0.38600235043116315,gptoss
1.0,0.43617445024416057,gptoss
1.0,0.0679814812371708,gptoss
1.0,0.4219043485017849,gptoss
1.0,0.49235032778927196,gptoss
1.0,0.26528923700054646,gptoss
1.0,0.4054682824914895,gptoss
1.0,0.38600235043116315,gptoss
1.0,0.43617445024416057,gptoss
1.0,0.0679814812371708,gptoss
1.0,0.4219043485017849,gptoss
1.0,0.49235032778927196,gptoss
1.0,0.26528923700054646,gptoss
1.0,0.4054682824914895,gptoss
1.0,0.38600235043116315,gptoss
1.0,0.43617445024416057,gptoss
1.0,0.0679814812371708,gptoss
1.0,0.4219043485017849,gptoss
1.0,0.49235032778927196,gptoss
1.0,0.26528923700054646,gptoss
1.0,0.1661731597647301,gptoss
1.0,0.13020569379059654,gptoss
1.0,0.14578476640966445,gptoss
1.0,-0.06856044673370397,gptoss
1.0,0.18679528808248463,gptoss
1.0,0.2697064619908879,gptoss
1.0,0.025798708280825214,gptoss
1.0,0.1661731597647301,gptoss
1.0,0.13020569379059654,gptoss
1.0,0.14578476640966445,gptoss
1.0,-0.06856044673370397,gptoss
1.0,0.18679528808248463,gptoss
1.0,0.2697064619908879,gptoss
1.0,0.025798708280825214,gptoss
1.0,0.1661731597647301,gptoss
1.0,0.13020569379059654,gptoss
1.0,0.14578476640966445,gptoss
1.0,-0.06856044673370397,gptoss
1.0,0.18679528808248463,gptoss
1.0,0.2697064619908879,gptoss
1.0,0.025798708280825214,gptoss
1.0,0.1661731597647301,gptoss
1.0,0.13020569379059654,gptoss
1.0,0.14578476640966445,gptoss
1.0,-0.06856044673370397,gptoss
1.0,0.18679528808248463,gptoss
1.0,0.2697064619908879,gptoss
1.0,0.025798708280825214,gptoss
1.0,0.49872449140212,gptoss
1.0,0.43630163289921203,gptoss
1.0,0.43593198853262144,gptoss
1.0,0.200749378681688,gptoss
1.0,0.5185397628874797,gptoss
1.0,0.5988031571310867,gptoss
1.0,0.3826992648345863,gptoss
1.0,0.49872449140212,gptoss
1.0,0.43630163289921203,gptoss
1.0,0.43593198853262144,gptoss
1.0,0.200749378681688,gptoss
1.0,0.5185397628874797,gptoss
1.0,0.5988031571310867,gptoss
1.0,0.3826992648345863,gptoss
1.0,0.49872449140212,gptoss
1.0,0.43630163289921203,gptoss
1.0,0.43593198853262144,gptoss
1.0,0.200749378681688,gptoss
1.0,0.5185397628874797,gptoss
1.0,0.5988031571310867,gptoss
1.0,0.3826992648345863,gptoss
1.0,0.49872449140212,gptoss
1.0,0.43630163289921203,gptoss
1.0,0.43593198853262144,gptoss
1.0,0.200749378681688,gptoss
1.0,0.5185397628874797,gptoss
1.0,0.5988031571310867,gptoss
1.0,0.3826992648345863,gptoss
0.0,-1.5409640428303621,gptoss
0.0,-1.3559386946490204,gptoss
0.0,-1.389431658263999,gptoss
0.0,-0.7704898330874584,gptoss
0.0,-1.5524036447472593,gptoss
0.0,-1.851960252534591,gptoss
0.0,-1.8222637107502162,gptoss
0.0,-1.5409640428303621,gptoss
0.0,-1.3559386946490204,gptoss
0.0,-1.389431658263999,gptoss
0.0,-0.7704898330874584,gptoss
0.0,-1.5524036447472593,gptoss
0.0,-1.851960252534591,gptoss
0.0,-1.8222637107502162,gptoss
0.0,-1.5409640428303621,gptoss
0.0,-1.3559386946490204,gptoss
0.0,-1.389431658263999,gptoss
0.0,-0.7704898330874584,gptoss
0.0,-1.5524036447472593,gptoss
0.0,-1.851960252534591,gptoss
0.0,-1.8222637107502162,gptoss
0.0,-1.5409640428303621,gptoss
0.0,-1.3559386946490204,gptoss
0.0,-1.389431658263999,gptoss
0.0,-0.7704898330874584,gptoss
0.0,-1.5524036447472593,gptoss
0.0,-1.851960252534591,gptoss
0.0,-1.8222637107502162,gptoss
-0.0,-1.130876349171639,gptoss
-0.0,-0.9265764094886193,gptoss
-0.0,-0.965704569090762,gptoss
-0.0,-0.2014620378815459,gptoss
-0.0,-1.1234454020746008,gptoss
-0.0,-1.3942689617676363,gptoss
-0.0,-1.3524946705906504,gptoss
-0.0,-1.130876349171639,gptoss
-0.0,-0.9265764094886193,gptoss
-0.0,-0.965704569090762,gptoss
-0.0,-0.2014620378815459,gptoss
-0.0,-1.1234454020746008,gptoss
-0.0,-1.3942689617676363,gptoss
-0.0,-1.3524946705906504,gptoss
-0.0,-1.130876349171639,gptoss
-0.0,-0.9265764094886193,gptoss
-0.0,-0.965704569090762,gptoss
-0.0,-0.2014620378815459,gptoss
-0.0,-1.1234454020746008,gptoss
-0.0,-1.3942689617676363,gptoss
-0.0,-1.3524946705906504,gptoss
-0.0,-1.130876349171639,gptoss
-0.0,-0.9265764094886193,gptoss
-0.0,-0.965704569090762,gptoss
-0.0,-0.2014620378815459,gptoss
-0.0,-1.1234454020746008,gptoss
-0.0,-1.3942689617676363,gptoss
-0.0,-1.3524946705906504,gptoss
-0.0,-1.3485686336081935,gptoss
-0.0,-1.1788603811327065,gptoss
-0.0,-1.1466643050067555,gptoss
-0.0,-0.44988615410082994,gptoss
-0.0,-1.3636677644885289,gptoss
-0.0,-1.7673438126000454,gptoss
-0.0,-1.6677223838330477,gptoss
-0.0,-1.3485686336081935,gptoss
-0.0,-1.1788603811327065,gptoss
-0.0,-1.1466643050067555,gptoss
-0.0,-0.44988615410082994,gptoss
-0.0,-1.3636677644885289,gptoss
-0.0,-1.7673438126000454,gptoss
-0.0,-1.6677223838330477,gptoss
-0.0,-1.3485686336081935,gptoss
-0.0,-1.1788603811327065,gptoss
-0.0,-1.1466643050067555,gptoss
-0.0,-0.44988615410082994,gptoss
-0.0,-1.3636677644885289,gptoss
-0.0,-1.7673438126000454,gptoss
-0.0,-1.6677223838330477,gptoss
-0.0,-1.3485686336081935,gptoss
-0.0,-1.1788603811327065,gptoss
-0.0,-1.1466643050067555,gptoss
-0.0,-0.44988615410082994,gptoss
-0.0,-1.3636677644885289,gptoss
-0.0,-1.7673438126000454,gptoss
-0.0,-1.6677223838330477,gptoss
-0.0,-1.2629095716939869,gptoss
-0.0,-1.04789355920222,gptoss
-0.0,-1.0326141732307066,gptoss
-0.0,-0.12189154366230884,gptoss
-0.0,-1.2663225431053473,gptoss
-0.0,-1.6177863384940332,gptoss
-0.0,-1.499228670296199,gptoss
-0.0,-1.2629095716939869,gptoss
-0.0,-1.04789355920222,gptoss
-0.0,-1.0326141732307066,gptoss
-0.0,-0.12189154366230884,gptoss
-0.0,-1.2663225431053473,gptoss
-0.0,-1.6177863384940332,gptoss
-0.0,-1.499228670296199,gptoss
-0.0,-1.2629095716939869,gptoss
-0.0,-1.04789355920222,gptoss
-0.0,-1.0326141732307066,gptoss
-0.0,-0.12189154366230884,gptoss
-0.0,-1.2663225431053473,gptoss
-0.0,-1.6177863384940332,gptoss
-0.0,-1.499228670296199,gptoss
-0.0,-1.2629095716939869,gptoss
-0.0,-1.04789355920222,gptoss
-0.0,-1.0326141732307066,gptoss
-0.0,-0.12189154366230884,gptoss
-0.0,-1.2663225431053473,gptoss
-0.0,-1.6177863384940332,gptoss
-0.0,-1.499228670296199,gptoss
0.0,-1.561271817614248,gptoss
0.0,-1.3550315402506108,gptoss
0.0,-1.4020060310696663,gptoss
0.0,-0.7334988744078921,gptoss
0.0,-1.5650424190016654,gptoss
0.0,-1.8127049736036107,gptoss
0.0,-1.7975909162164612,gptoss
0.0,-1.561271817614248,gptoss
0.0,-1.3550315402506108,gptoss
0.0,-1.4020060310696663,gptoss
0.0,-0.7334988744078921,gptoss
0.0,-1.5650424190016654,gptoss
0.0,-1.8127049736036107,gptoss
0.0,-1.7975909162164612,gptoss
0.0,-1.561271817614248,gptoss
0.0,-1.3550315402506108,gptoss
0.0,-1.4020060310696663,gptoss
0.0,-0.7334988744078921,gptoss
0.0,-1.5650424190016654,gptoss
0.0,-1.8127049736036107,gptoss
0.0,-1.7975909162164612,gptoss
0.0,-1.561271817614248,gptoss
0.0,-1.3550315402506108,gptoss
0.0,-1.4020060310696663,gptoss
0.0,-0.7334988744078921,gptoss
0.0,-1.5650424190016654,gptoss
0.0,-1.8127049736036107,gptoss
0.0,-1.7975909162164612,gptoss
-0.0,-1.179782780207854,gptoss
-0.0,-0.9910574608568292,gptoss
-0.0,-0.995010556467017,gptoss
-0.0,-0.23630051141861994,gptoss
-0.0,-1.1936997721149758,gptoss
-0.0,-1.3634329412116886,gptoss
-0.0,-1.4865048460938444,gptoss
-0.0,-1.179782780207854,gptoss
-0.0,-0.9910574608568292,gptoss
-0.0,-0.995010556467017,gptoss
-0.0,-0.23630051141861994,gptoss
-0.0,-1.1936997721149758,gptoss
-0.0,-1.3634329412116886,gptoss
-0.0,-1.4865048460938444,gptoss
-0.0,-1.179782780207854,gptoss
-0.0,-0.9910574608568292,gptoss
-0.0,-0.995010556467017,gptoss
-0.0,-0.23630051141861994,gptoss
-0.0,-1.1936997721149758,gptoss
-0.0,-1.3634329412116886,gptoss
-0.0,-1.4865048460938444,gptoss
-0.0,-1.179782780207854,gptoss
-0.0,-0.9910574608568292,gptoss
-0.0,-0.995010556467017,gptoss
-0.0,-0.23630051141861994,gptoss
-0.0,-1.1936997721149758,gptoss
-0.0,-1.3634329412116886,gptoss
-0.0,-1.4865048460938444,gptoss
0.0,-1.4197119252526382,gptoss
0.0,-1.261900628550519,gptoss
0.0,-1.3131397890664596,gptoss
0.0,-0.6824234914950689,gptoss
0.0,-1.4126448315943902,gptoss
0.0,-1.6670025861592592,gptoss
0.0,-1.6318660748299303,gptoss
0.0,-1.4197119252526382,gptoss
0.0,-1.261900628550519,gptoss
0.0,-1.3131397890664596,gptoss
0.0,-0.6824234914950689,gptoss
0.0,-1.4126448315943902,gptoss
0.0,-1.6670025861592592,gptoss
0.0,-1.6318660748299303,gptoss
0.0,-1.4197119252526382,gptoss
0.0,-1.261900628550519,gptoss
0.0,-1.3131397890664596,gptoss
0.0,-0.6824234914950689,gptoss
0.0,-1.4126448315943902,gptoss
0.0,-1.6670025861592592,gptoss
0.0,-1.6318660748299303,gptoss
0.0,-1.4197119252526382,gptoss
0.0,-1.261900628550519,gptoss
0.0,-1.3131397890664596,gptoss
0.0,-0.6824234914950689,gptoss
0.0,-1.4126448315943902,gptoss
0.0,-1.6670025861592592,gptoss
0.0,-1.6318660748299303,gptoss
-0.0,-1.2858753525179034,gptoss
-0.0,-1.0101491103516496,gptoss
-0.0,-1.0588517402700266,gptoss
-0.0,-0.3292190446194952,gptoss
-0.0,-1.2956614511644187,gptoss
-0.0,-1.698269430490391,gptoss
-0.0,-1.5678355131901662,gptoss
-0.0,-1.2858753525179034,gptoss
-0.0,-1.0101491103516496,gptoss
-0.0,-1.0588517402700266,gptoss
-0.0,-0.3292190446194952,gptoss
-0.0,-1.2956614511644187,gptoss
-0.0,-1.698269430490391,gptoss
-0.0,-1.5678355131901662,gptoss
-0.0,-1.2858753525179034,gptoss
-0.0,-1.0101491103516496,gptoss
-0.0,-1.0588517402700266,gptoss
-0.0,-0.3292190446194952,gptoss
-0.0,-1.2956614511644187,gptoss
-0.0,-1.698269430490391,gptoss
-0.0,-1.5678355131901662,gptoss
-0.0,-1.2858753525179034,gptoss
-0.0,-1.0101491103516496,gptoss
-0.0,-1.0588517402700266,gptoss
-0.0,-0.3292190446194952,gptoss
-0.0,-1.2956614511644187,gptoss
-0.0,-1.698269430490391,gptoss
-0.0,-1.5678355131901662,gptoss
0.0,-1.557741050325598,gptoss
0.0,-1.4482640633841504,gptoss
0.0,-1.3581861419646193,gptoss
0.0,-0.7599985355483396,gptoss
0.0,-1.5736679585798063,gptoss
0.0,-1.9560202830571787,gptoss
0.0,-1.8679311318422733,gptoss
0.0,-1.557741050325598,gptoss
0.0,-1.4482640633841504,gptoss
0.0,-1.3581861419646193,gptoss
0.0,-0.7599985355483396,gptoss
0.0,-1.5736679585798063,gptoss
0.0,-1.9560202830571787,gptoss
0.0,-1.8679311318422733,gptoss
0.0,-1.557741050325598,gptoss
0.0,-1.4482640633841504,gptoss
0.0,-1.3581861419646193,gptoss
0.0,-0.7599985355483396,gptoss
0.0,-1.5736679585798063,gptoss
0.0,-1.9560202830571787,gptoss
0.0,-1.8679311318422733,gptoss
0.0,-1.557741050325598,gptoss
0.0,-1.4482640633841504,gptoss
0.0,-1.3581861419646193,gptoss
0.0,-0.7599985355483396,gptoss
0.0,-1.5736679585798063,gptoss
0.0,-1.9560202830571787,gptoss
0.0,-1.8679311318422733,gptoss
0.0,-1.5790989601690542,gptoss
0.0,-1.3773184417599986,gptoss
0.0,-1.4198331736244723,gptoss
0.0,-0.6886581075797797,gptoss
0.0,-1.583222857960481,gptoss
0.0,-1.8599656720437636,gptoss
0.0,-1.8154180587712674,gptoss
0.0,-1.5790989601690542,gptoss
0.0,-1.3773184417599986,gptoss
0.0,-1.4198331736244723,gptoss
