model,round,cue,game,class,target_action,base_pref_target,cue_pref_target,shift_pref,base_real_target,cue_real_target,shift_real
gptoss,1,selfish,CmCh,OD1,1,0.6722028325230667,0.6875100418320321,0.015307209308965453,0.6666666666666667,0.6666666666666667,0.0
gptoss,1,selfish,CmCm,DD,1,0.7725526973682492,0.7261267614886306,-0.04642593587961852,0.6666666666666667,0.33333333333333337,-0.33333333333333337
gptoss,1,selfish,CmCo,OD2,1,0.3959136021469777,0.379231121540747,-0.016682480606230676,0.33333333333333337,0.33333333333333337,0.0
gptoss,1,selfish,CmHr,OD2,1,0.3331232071195941,0.33448444849022685,0.0013612413706327597,0.6666666666666667,0.33333333333333337,-0.33333333333333337
gptoss,1,selfish,CmNc,DD,1,0.37827800251120636,0.429223077807226,0.05094507529601966,0.33333333333333337,0.33333333333333337,0.0
gptoss,1,selfish,CmPc,DD,1,0.7193374105698607,0.5933882005937916,-0.12594920997606907,0.6666666666666667,0.6666666666666667,0.0
gptoss,1,selfish,CmPd,DD,1,0.41795689138949577,0.1562462918003088,-0.26171059958918697,1.0,0.6666666666666667,-0.33333333333333326
gptoss,1,selfish,CmSh,OD1,1,0.27024856302025946,0.26107467275987417,-0.009173890260385287,0.6666666666666667,0.6666666666666667,0.0
gptoss,1,selfish,CoAs,CO2,0,0.6001788760618975,0.6893246958734666,0.0891458198115691,1.0,1.0,0.0
gptoss,1,selfish,CoBa,MP,0,0.44434675624344927,0.4380360407928972,-0.006310715450552062,0.3333333333333333,0.3333333333333333,0.0
gptoss,1,selfish,CoCh,MP,0,0.6233129745333521,0.5533281032917539,-0.06998487124159825,0.3333333333333333,0.3333333333333333,0.0
